C00.0	inclusion	Gornja usna: slobodna ivica usne (vermilion)
C00.0	inclusion	Gornja usna: Granica slobodne ivice  (vermilion) usne
C00.1	preferredLong	Maligna neoplazma donje usne: spoljašnja strana
C00.1	preferred	Donja usna, spoljašnja strana
C00.1	inclusion	Donja usna: NOS
C00.1	inclusion	Donja usna: slobodna ivica usne (vermilion)
C00.1	inclusion	Donja usna: Granica slobodne ivice (vermilion) usne
C00.2	preferredLong	Maligna neoplazma usne, spoljašnje strane, neoznačen
C00.2	preferred	Usna, spoljašnja strana, neodređeno
C00.2	inclusion	Granica slobodne ivice (vermilion) usne, NOS
C00.3	preferredLong	Maligna neoplazma gornje usne, unutrašnje strane
C00.3	preferred	Gornja usna, unutrašnja strana
C00.3	inclusion	Gornja usna: bukalna strana
C00.3	inclusion	Gornja usna: frenulum
C00.3	inclusion	Gornja usna: sluznica
C00.3	inclusion	Gornja usna: oralna strana
C00.4	preferredLong	Maligna neoplazma: Donje usne, unutrašnje strane
C00.4	preferred	Donja usna, unutrašnja strana
C00.4	inclusion	Donja usna: bukalna strana
C00.4	inclusion	Donja usna: frenulum
C00.4	inclusion	Donja usna: sluznica
C00.4	inclusion	Donja usna: oralna strana
C00.5	preferredLong	Maligna neoplazma: Unutrašnje strane usne, neodređeno 
C00.5	preferred	Unutrašnja strana usne, neodređeno
C00.5	inclusion	Usna, neodređeno da li je gornja ili donja: bukalna strana
C00.5	inclusion	Usna, neodređeno da li je gornja ili donja: frenulum
C00.5	inclusion	Usna, neodređeno da li je gornja ili donja: sluznica
C00.5	inclusion	Usna, neodređeno da li je gornja ili donja: oralni dio
C00.6	preferredLong	Maligna neoplazma: Spojnice usana
C00.6	preferred	Spojnica usana
C00.8	preferredLong	Maligna neoplazma: Koja prelazi granice usne
C00.8	preferred	Maligna neoplazma koja prelazi granice usne
C00.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C00.9	preferredLong	Maligna neoplazma: Usne, neoznačena
C00.9	preferred	Usna, neoznačeno
C01	preferred	Maligna neoplazma korijena jezika
C01	inclusion	Dorzalna (gornja) površina korijena jezika
C01	inclusion	Fiksni dio jezika NOS
C01	inclusion	Zadnja trećina jezika
C02	preferred	Maligna neoplazma drugih i neoznačenih djelova jezika
C02.0	preferredLong	Maligna neoplazma: Dorzalne (gornje) površine jezika
C02.0	preferred	Dorzalna (gornja) površina jezika
C02.0	inclusion	Prednje dvije trećine  jezika, dorzalne (gornje) površine
C02.0	exclusion	dorzalna (gornja) strana baze jezikaC01
C02.1	preferredLong	Maligna neoplazma: Ivice jezika
C02.1	preferred	Ivica jezika
C02.1	inclusion	Vrh jezika
C02.2	preferredLong	Maligna neoplazma: Ventralne (donje) površine jezika
C02.2	preferred	Ventralna (donja) površina jezika
C02.2	inclusion	Prednje dvije trećine  jezika, ventralne (donje) površine
C02.2	inclusion	Frenulum jezika
C02.3	preferredLong	Maligna neoplazma prednje dvije trećine jezika
C02.3	preferred	Prednje dvije trećine jezika, neodređenog dijela
C02.3	inclusion	Srednja trećina jezika NOS
C02.3	inclusion	Pokretni dio jezika NOS
C02.4	preferredLong	Maligna neoplazma: krajnika korijena jezika
C02.4	preferred	Krajnik korijena jezika
C02.4	exclusion	krajnik (tonzila) NOSC09.9
C02.8	preferredLong	Maligna neoplazma: Koji prelazi granice jezika
C02.8	preferred	Maligna neoplazma koji prelazi granice jezika
C02.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C02.8	inclusion	Maligna neoplazma jezika čije se ishodište ne može označiti bilo kojom od kategorija C01-C02.4
C02.9	preferredLong	Maligna neoplazma: Jezika, neoznačena
C02.9	preferred	Jezik, neoznačen
C03	preferred	Maligna neoplazma desni
C03	inclusion	sluznica alveolarnog grebena
C03	inclusion	desni
C03	exclusion	odontogene maligne neoplazmeC41.0-C41.1
C03.0	preferredLong	Maligna neoplazma: Desni gornje vilice
C03.0	preferred	Desni gornje vilice
C03.1	preferredLong	Maligna neoplazma: Desni donje vilice
C03.1	preferred	Desni donje vilice
C03.9	preferredLong	Maligna neoplazma: Desni, neoznačene
C03.9	preferred	Desni, neoznačene
C04	preferred	Maligna neoplazma poda usne duplje
C04.0	preferredLong	Maligna neoplazma: Prednjeg dijela poda usne duplje
C04.0	preferred	Prednji dio poda usne duplje
C04.0	inclusion	Ispred spoja između pretkutnjaka i očnjaka
C04.1	preferredLong	Maligna neoplazma: Bočnog dijela poda usne duplje
C04.1	preferred	Bočni dio poda usne duplje
C04.8	preferredLong	Maligna neoplazma: Koja prelazi granice poda usne duplje
C04.8	preferred	Lezija koja prelazi granice poda usne duplje
C04.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C04.9	preferredLong	Maligna neoplazma: Poda usne duplje, neoznačena
C04.9	preferred	Pod usne duplje, neoznačen
C05	preferred	Maligna neoplazma nepca
C05.0	preferredLong	Maligna neoplazma: Tvrdog nepca
C05.0	preferred	Tvrdo nepce
C05.1	preferredLong	Maligna neoplazma: Mekog nepca
C05.1	preferred	Meko nepce
C05.1	exclusion	nazofaringealna površina mekog nepcaC11.3
C05.2	preferredLong	Maligna neoplazma:  Resice (uvule)
C05.2	preferred	Resica (uvula)
C05.8	preferredLong	Maligna neoplazma koji prelazi granice nepca
C05.8	preferred	Lezija koja prelazi granice nepca
C05.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C05.9	preferredLong	Maligna neoplazma: Nepca, neoznačena
C05.9	preferred	Nepce, neoznačeno
C05.9	inclusion	Svod usne pulje
C06	preferred	Maligna neoplazma drugih i neoznačenih djelova usne duplje
C06.0	preferredLong	Maligna neoplazma: Sluznice obraza
C06.0	preferred	Sluznica obraza
C06.0	inclusion	Bukalna sluznica NOS
C06.0	inclusion	Unutrašnja strana obraza
C06.1	preferredLong	Maligna neoplazma: Predvorja (vestibuluma) usne duplje
C06.1	preferred	Predvorje (vestibulum) usne duplje
C06.1	inclusion	Bukalna brazda (gornja)(donja)
C06.1	inclusion	Labijalni brazda (gornja)(donja)
C06.2	preferredLong	Maligna neoplazma: Prostora iza kutnjaka (retromolarnog prostora) 
C06.2	preferred	Prostor iza kutnjaka (retromolarni prostor)
C06.8	preferredLong	Maligna neoplazma: Koja prelazi druge i neoznačene djelove usne duplje
C06.8	preferred	Lezija koja prelazi  druge i neoznačene djelove usne duplje
C06.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C06.9	preferredLong	Maligna neoplazma: Usne duplje, neoznačena
C06.9	preferred	Usna duplja, neoznačena
C06.9	inclusion	Mala pljuvačna žlijezda, neodređene lokalizacije
C06.9	inclusion	Usna šupljina NOS
C07	preferred	Maligna neoplazma doušne pljuvačne (parotidne) žlijezde
C08	preferred	Maligna neoplazma drugih i neoznačenih velikih pljuvačnih žlijezda
C08	exclusion	maligne neoplazme označenih malih pljuvačnih žlijezda koje su klasifikovane u skladu sa njihovim anatomskim položajem
C08	exclusion	maligne neoplazme malih pljuvačnih žlijezda NOSC06.9
C08	exclusion	doušna pljuvačna (parotidna) žlijezdaC07
C08.0	preferredLong	Maligna neoplazma: Podvilične (submandibularne) pljuvačne žlijezde
C08.0	preferred	Podvilična  (submandibularna) pljuvačna žlijezda
C08.0	inclusion	Submaksilarna pljuvačna žlijezda
C08.1	preferredLong	Maligna neoplazma: Podjezične (sublingvalne) pljuvačne žlijezde
C08.1	preferred	Podjezična (sublingvalna) pljuvačna žlijezda
C08.8	preferredLong	Maligna neoplazma: Koji prelazi granice velikih pljuvačnih žlijezda
C08.8	preferred	Lezija koja prelazi granice velikih pljuvačnih žlijezda
C08.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C08.8	inclusion	Maligna neoplazma velikih pljuvačnih žlijezda čije se ishodište ne može označiti bilo kojom od kategorija C07.0-C08.1
C08.9	preferredLong	Maligna neoplazma: Velike pljuvačne žlijezde, neoznačene
C08.9	preferred	Velika pljuvačna žlijezda, neodređena
C08.9	inclusion	Pljuvačna žlijezda (velika) NOS
C09	preferred	Maligna neoplazma krajnika
C09	exclusion	krajnik korijena jezikaC02.4
C09	exclusion	krajnik ždrijelaC11.1
C09.0	preferredLong	Maligna neoplazma: Krajničke (tonzilarne) jame
C09.0	preferred	Krajnička (tonzilarna) jama
C09.1	preferredLong	Maligna neoplazma: Krajničkog stuba (prednjeg)(zadnjeg)
C09.1	preferred	Krajnički stub (prednji)(zadnji)
C09.8	preferredLong	Maligna neoplazma: Koja prelazi granice krajnika
C09.8	preferred	Lezija koja prelazi granice krajnika
C09.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C09.9	preferredLong	Maligna neoplazma: Krajnika, neoznačena
C09.9	preferred	Krajnik, neoznačen
C09.9	inclusion	Krajnik: NOS
C09.9	inclusion	Krajnik: ždrijelni
C09.9	inclusion	Krajnik: nepčani
C10	preferred	Maligna neoplazma usno-ždrijelnog dijela usne duplje (orofarinksa)
C10	exclusion	krajnikC09.-
C10.0	preferredLong	Maligna neoplazma: Jamice poklopca grkljana (valekule)
C10.0	preferred	Jamica poklopca grkljana (valekula)
C10.1	preferredLong	Maligna neoplazma: Prednje strane poklopca grkljana (epiglotisa)
C10.1	preferred	Prednja strana poklopca grkljana (epiglotisa)
C10.1	inclusion	Poklopac grkljana, slobodna granica [ivica]
C10.1	inclusion	Glosoepiglitički nabor(i)
C10.1	exclusion	poklopac grkljana (suprahioidni dio) NOSC32.1
C10.2	preferredLong	Maligna neoplazma: Bočnog zida usno-ždrijelne duplje (orofarinksa)
C10.2	preferred	Bočni zid usno-ždrijelne duplje (orofarinksa)
C10.3	preferredLong	Maligna neoplazma: Zadnjeg zida usno-ždrijelne duplje (orofarinksa)
C10.3	preferred	Zadnji zid usno-ždrijelne duplje (orofarinksa)
C10.4	preferredLong	Maligna neoplazma: Škržnog (branhijalnog) usjeka
C10.4	preferred	Škržni (branhijalni) usjek
C10.4	inclusion	Branhijalna cista [lokalizacija neoplazme]
C10.8	preferredLong	Maligna neoplazma: Koja prelazi granice usnog dijela ždrijela (orofarinksa)
C10.8	preferred	Lezija koja prelazi granice usnog dijela ždrijela (orofarinksa)
C10.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C10.8	inclusion	Predio orofaringealne spojnice
C10.9	preferredLong	Maligna neoplazma: Usnog dijela ždrijela (orofarinksa), neoznačena
C10.9	preferred	Usno-ždrijelna duplja (orofarinks), neoznačeno
C11	preferred	Maligna neoplazma nosnog dijela ždrijela (nazofarinksa)
C11.0	preferredLong	Maligna neoplazma: Gornjeg zida nosnog dijela ždrijela (nazofarinksa)
C11.0	preferred	Gornji zid nosnog dijela ždrijela (nazofarinksa)
C11.0	inclusion	Krov nosnog dijela ždrijela (nazofarinksa)
C11.1	preferredLong	Maligna neoplazma: Zadnjeg zida nosnog dijela ždrijela (nazofarinksa)
C11.1	preferred	Zadnji zid nosnog dijela ždrijela (nazofarinksa)
C11.1	inclusion	Adenoidno tkivo
C11.1	inclusion	Ždrijelni krajnik
C11.2	preferredLong	Maligna neoplazma: Bočnog zida nosnog dijela ždrijela (nazofarinksa)
C11.2	preferred	Bočni zid ždrijela (nazofarinksa)
C11.2	inclusion	Rosenmüllerova jama
C11.2	inclusion	Ždrijelni otvor slušne cijevi
C11.2	inclusion	Ždrijelni džep (faringealni recesus)
C11.3	preferredLong	Maligna neoplazma: Prednjeg zida nosnog dijela ždrijela
C11.3	preferred	Prednji zid nosnog dijela ždrijela (nazofarinksa)
C11.3	inclusion	Pod nosnog dijela ždrijela (nazofarinksa)
C11.3	inclusion	Nazofaringealna površina (prednja)(zadnja) mekog nepca
C11.3	inclusion	Zadnja granica nosne: školjke (hoane)
C11.3	inclusion	Zadnja granica nosne: pregrade (septuma)
C11.8	preferredLong	Maligna neoplazma: Koja prelazi granice nosnog dijela ždrijela
C11.8	preferred	Lezija koja prelazi granice nosnog dijela ždrijela
C11.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C11.9	preferredLong	Maligna neoplazma: Nosnog dijela ždrijela, neoznačena
C11.9	preferred	Nosni dio ždrijela, neoznačen
C11.9	inclusion	Zid nosnog dijela ždrijela (nazofarinksa) NOS
C12	preferred	Maligna neoplazma kruškolike (piriformne) jamice
C12	inclusion	Kruškolika (piriformna) jamica
C13	preferred	Maligna neoplazma donjeg dijela ždrijela
C13	exclusion	kruškoliki (piriformni) sinusC12
C13.0	preferredLong	Maligna neoplazma: Postkrikoidnog predjela
C13.0	preferred	Postkrikoidni predio
C13.1	preferredLong	Maligna neoplazma: Ariepiglotičkog nabora, hipofaringelana površina
C13.1	preferred	Ariepiglitički nabor, hipofaringelana strana
C13.1	inclusion	Ariepiglitički nabor: NOS
C13.1	inclusion	Ariepiglitički nabor: marginalna zona
C13.1	exclusion	ariepiglitički nabor, laringealna površinaC32.1
C13.2	preferredLong	Maligna neoplazma: Zadnjeg zida donjeg dijela ždrijela (hipofarinksa)
C13.2	preferred	Zadnji zid donjeg dijela ždrijela (hipofarinksa)
C13.8	preferredLong	Maligna neoplazma: Koja prelazi granice donjeg dijela ždrijela (hipofarinksa)
C13.8	preferred	Lezija koja prelazi granice donjeg dijela ždrijela (hipofarinksa)
C13.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C13.9	preferredLong	Maligna neoplazma: Donjeg dijela ždrijela (hipofarinksa), neoznačena
C13.9	preferred	Donji dio ždrijela (hipofarinks), neodređen
C13.9	inclusion	Zid donjeg dijela ždrijela (hipofarinksa)
C14	preferred	Maligna neoplazma drugih i nedovoljno definisanih djelova usne, usne duplje i ždrijela
C14	exclusion	usna duplja NOSC06.9
C14.0	preferredLong	Maligna neoplazma: Ždrijela, neoznačena
C14.0	preferred	Ždrijelo, neoznačeno
C14.2	preferredLong	Maligna neoplazma: Waldeyerovog limfnog prstena
C14.2	preferred	Waldeyerov limfni prsten
C14.8	preferredLong	Maligna neoplazma: Koja prelazi granice usne, usne duplje i ždrijela
C14.8	preferred	Lezija koja prelazi granice usne, usne duplje i ždrijela
C14.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C14.8	inclusion	Maligna neoplazma usne, usne duplje i ždrijela čije se ishodište ne može označiti bilo kojom od kategorija C00-C14.2
C15-C26	preferred	Maligna neoplazma organa za varenje
C15	preferred	Maligna neoplazma jednjaka
C15	note	Postoje dvije alternativne supklasifikacije: .0-.2 u skladu sa anatomskim opisom .3-.5 po trećinama jednjaka Ovo odstupanje od pravila, da su kategorije međusobno isključive, je namjerno, jer su obije supklasifikacije u upotrebi, ali rezultujuće anatomske podjele nijesu analogne.
C15.0	preferredLong	Maligna neoplazma: Vratnog (cervikalnog) dijela jednjaka
C15.0	preferred	Vratni (cervikalni) dio jednjaka
C15.1	preferredLong	Maligna neoplazma: Ggrudnog (torakalnog) dijela jednjaka
C15.1	preferred	Grudni (torakalni) dio jednjaka
C15.2	preferredLong	Maligna neoplazma: Trbušnog (abdominalnog) dijela jednjaka
C15.2	preferred	Trbušni (abdominalni) dio jednjaka
C15.3	preferredLong	Maligna neoplazma: Gornje trećine jednjaka
C15.3	preferred	Gornja trećina jednjaka
C15.4	preferredLong	Maligna neoplazma: Srednje trećine jednjaka
C15.4	preferred	Srednja trećina jednjaka
C15.5	preferredLong	Maligna neoplazma: Donje trećine jednjaka
C15.5	preferred	Donja trećina jednjaka
C15.8	preferredLong	Maligna neoplazma:Koja prelazi granice jednjaka
C15.8	preferred	Lezija koja prelazi granice jednjaka
C15.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C15.9	preferredLong	Maligna neoplazma: Jednjaka, neoznačena
C15.9	preferred	Jednjak, neoznačen
C16	preferred	Maligna neoplazma želuca
C16.0	preferredLong	Maligna neoplazma: Ulaznog dijela želuca (kardije)
C16.0	preferred	Ulazni dio želuca (kardija)
C16.0	inclusion	Otvor ulaznog dijela želuca (kardije)
C16.0	inclusion	Kardio-ezofagealni spoj
C16.0	inclusion	Gastro-ezofagealni spoj
C16.0	inclusion	Jednjak i želudac
C16.1	preferredLong	Maligna neoplazma: Dna (fundusa) želuca
C16.1	preferred	Dno (fundus) želuca
C16.2	preferredLong	Maligna neoplazma: Ttijela (korpusa) želuca
C16.2	preferred	Tijelo (korpus) želuca
C16.3	preferredLong	Maligna neoplazma: Izlaznog dijela želuca (pilorusa)
C16.3	preferred	Predvorje pilorusa
C16.3	inclusion	Predvorje želuca
C16.4	preferredLong	Maligna neoplazma: Izlaznog dijela želuca (pilorusa)
C16.4	preferred	Pilorus
C16.4	inclusion	Prepilorus
C16.4	inclusion	Pilorički kanal
C16.5	preferredLong	Maligna neoplazma: Male krivine želuca
C16.5	preferred	Mala krivina želuca, neoznačena
C16.5	inclusion	Mala krivina želuca, koja se ne može klasifikovati pod C16.1-C16.4
C16.6	preferredLong	Maligna neoplazma: Velike krivine želuca, neoznačena
C16.6	preferred	Velika krivina želuca, neoznačena
C16.6	inclusion	Velika krivina želuca, koja se ne može klasifikovati pod C16.0-C16.4
C16.8	preferredLong	Maligna neoplazma: Koja prelazi granice želuca
C16.8	preferred	Lezija koja prelazi granice želuca
C16.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C16.9	preferredLong	Maligna neoplazma: Želuca, neoznačena
C16.9	preferred	Želudac, neoznačen
C16.9	inclusion	Maligna neoplazma želuca NOS
C17	preferred	Maligna neoplazma tankog crijeva
C17.0	preferredLong	Maligna neoplazma: Dvanaestopalačnog crijeva (duodenuma)
C17.0	preferred	Dvanaestopalačno crijevo (duodenum)
C17.1	preferredLong	Maligna neoplazma: Taštog crijeva (jejunuma)
C17.1	preferred	Tašto crijevo (jejunum)
C17.2	preferredLong	Maligna neoplazma: Usukanog crijeva (ileuma)
C17.2	preferred	Usukano crijevo (ileum)
C17.2	exclusion	ileocekalni zalistak (valvula)C18.0
C17.3	preferredLong	Maligna neoplazma: Mekelovog (Meckel) špaga (divertikuluma)
C17.3	preferred	Mekelov (Meckel) špag (divertikulum)
C17.8	preferredLong	Maligna neoplazma: Koja prelazi granice tankog crijeva
C17.8	preferred	Lezija koja prelazi granice tankog crijeva
C17.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C17.9	preferredLong	Maligna neoplazma: Tankog crijeva, neoznačena
C17.9	preferred	Tanko crijevo, neoznačeno
C18	preferred	Maligna neoplazma debelog crijeva (kolona)
C18.0	preferredLong	Maligna neoplazma: Slijepog crijeva (cekuma)
C18.0	preferred	Slijepo crijevo (cekum)
C18.0	inclusion	Ileocekalni zalistak (ileocekalna valvula)
C18.1	preferredLong	Maligna neoplazma: Crvuljka slijepog rijeva (apendiksa)
C18.1	preferred	Crvuljak slijepog crijeva (apendiks)
C18.2	preferredLong	Maligna neoplazma: Uzlaznog dijela debelog crijeva (ascendentnog kolona)
C18.2	preferred	Uzlazni dio debelog crijeva (ascendentni kolon)
C18.3	preferredLong	Maligna neoplazma: Jetrene krivine (hepatičke fleksure) debelog crijeva
C18.3	preferred	Jetrena krivina (hepatička fleksura) debelog crijeva 
C18.4	preferredLong	Maligna neoplazma: Poprečnog dijela debelog crijeva (transverznog kolona)
C18.4	preferred	Poprečni dio  debelog crijeva (transverzni kolon)
C18.5	preferredLong	Maligna neoplazma: Slezinske krivine (lijenalne fleksure) debelog crijeva 
C18.5	preferred	Slezinska krivina (lijenalna fleksura) debelog crijeva 
C18.6	preferredLong	Maligna neoplazma: Silaznog dijela debelog crijeva (descendentnog kolona)
C18.6	preferred	Silazni dio debelog crijeva (descendentni kolon)
C18.7	preferredLong	Maligna neoplazma: Sigmoidnog dijela debelog crijeva (sigmoidnog kolona)
C18.7	preferred	Sigmoidni dio debelog crijeva (sigmoidni kolon)
C18.7	inclusion	Sigmoidna (fleksura)
C18.7	exclusion	rektosigmoidna spojnicaC19
C18.8	preferredLong	Maligna neoplazma: Koja prelazi granice debelog crijeva
C18.8	preferred	Lezija koja prelazi granice debelog crijeva
C18.8	text	[Vidjeti napomenu 5 na početku ovog poglavlja]
C18.9	preferredLong	Maligna neoplazma: Debelog crijeva (kolona), neoznačena
C18.9	preferred	Debelo crijevo (kolon), neoznačeno
C18.9	inclusion	Debelo crijevo NOS
C19	preferred	Maligna neoplazma rektosigmoidnog spoja 
C19	inclusion	Debelo crijevo (kolon) i pravo crijevo (rektum)
C19	inclusion	Rektosigmoidni (kolon)
C20	preferred	Maligna neoplazma pravog crijeva
C20	inclusion	Proširenje pravog crijeva (ampula rektuma)
C21	preferred	Maligna neoplazma čmara i čmarnog kanala (anusa i analnog kanala)
C21.0	preferredLong	Maligna neoplazma čmara, neoznačena
C21.0	preferred	Čmar (anus), neoznačen
C21.0	exclusion	analna: ivicaC43.5C44.5
C21.0	exclusion	analna: kožaC43.5C44.5
C21.0	exclusion	paerianalna kožaC43.5C44.5
C21.1	preferredLong	Maligna neoplazma: Čmarnog (anusnog) kanala
C21.1	preferred	Čmarni (anusni) kanal
C21.1	inclusion	Mišić stezač (sfinkter) čmara 
C21.2	preferredLong	Maligna neoplazma: Kloakogene zone
C21.2	preferred	Kloakogena zona
