19	S19S27_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding:	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding:
20	S19S32_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
21	S19S36_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding:	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding:
22	S19S37_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding:	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding:
23	S19S42_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
24	S19S52_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
25	S19S62_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
26	S19S72_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
27	S19S82_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
28	S19S92_5	text	P	The followig subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The followig subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
29	S19T02_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
30	S19T08_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
31	S19T10_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
32	S19T12_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
33	S19T142_5	text	P	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.	The following subdivisions are provided for optional use in a supplementary character position where it is not possible or not desired to use multiple coding to identify fracture and open wound; a fracture not indicated as closed or open should be classified as closed.
34	S20W00_4	text	PP	Place of occurrence code#The following categories are provided to to be used as separate variables in addition to ICD categories W00-Y34 to identify the place of occurrence of the external cause where relevant:	Place of occurrence code#The following categories are provided to to be used as separate variables in addition to ICD categories W00-Y34 to identify the place of occurrence of the external cause where relevant:
35	S20V01T_5	text	PP	Activity code#The following categories are provided to be used as separate variables in addition to categories V01-Y34 to indicate the activity of the injured person at the time the event occurred.  This supplementary classification should not be confused with, or be used instead of,  the recommended categories provided to indicate the place of occurrence of events classifiable to W00-Y34.	Activity code#The following categories are provided to be used as separate variables in addition to categories V01-Y34 to indicate the activity of the injured person at the time the event occurred.  This supplementary classification should not be confused with, or be used instead of,  the recommended categories provided to indicate the place of occurrence of events classifiable to W00-Y34.
36	S20V01_4	text	P	The following fourth-character subdivisions are for use with categories V01-V06:	The following fourth-character subdivisions are for use with categories V01-V06:
37	S20V10_4	text	P	The following fourth-character subdivisions are for use with categories V10-V18:	The following fourth-character subdivisions are for use with categories V10-V18:
38	S20V20_4	text	P	The following fourth-character subdivisions are for use with categories V20-V28:	The following fourth-character subdivisions are for use with categories V20-V28:
39	S20V30_4	text	P	The following fourth-character subdivisions are for use with categories V30-V38:	The following fourth-character subdivisions are for use with categories V30-V38:
40	S20V40_4	text	P	The following fourth-character subdivisions are for use with categories V40-V48	The following fourth-character subdivisions are for use with categories V40-V48
41	S20V50_4	text	P	The following fourth-character subdivisions are for use with categories V50-V58:	The following fourth-character subdivisions are for use with categories V50-V58:
42	S20V60_4	text	P	The following fourth-character subdivisions are for use with categories V60-V68:	The following fourth-character subdivisions are for use with categories V60-V68:
43	S20V70_4	text	P	The following fourth-character subdivisions are for use with categories V70-V78:	The following fourth-character subdivisions are for use with categories V70-V78:
44	S20V90_4	text	P	The following fourth-character subdivisions are for use with categories V90-V94:	The following fourth-character subdivisions are for use with categories V90-V94:
45	S20Y70_4	text	P	The following fourth-character subdivisions are for use with categories Y70-Y82:	The following fourth-character subdivisions are for use with categories Y70-Y82:
46	I70M10_4[0]	preferred	l	without gangrene	without gangrene
47	I70M10_4[1]	preferred	l	with gangrene	with gangrene
48	S04E10_4[.0]	preferred	l	With coma	With coma
49	S04E10_4[.0]	inclusion	FF	Diabetic:#coma with or without ketoacidosis	Diabetic:#coma with or without ketoacidosis
50	S04E10_4[.0]	inclusion	FF	Diabetic:#hyperosmolar coma	Diabetic:#hyperosmolar coma
51	S04E10_4[.0]	inclusion	FF	Diabetic:#hypoglycaemic coma	Diabetic:#hypoglycaemic coma
52	S04E10_4[.0]	inclusion	l	Hyperglycaemic coma NOS	Hyperglycaemic coma NOS
53	S04E10_4[.1]	preferred	l	With ketoacidosis	With ketoacidosis
54	S04E10_4[.1]	inclusion	FFF	Diabetic:#acidosis#without mention of coma	Diabetic:#acidosis#without mention of coma
55	S04E10_4[.1]	inclusion	FFF	Diabetic:#ketoacidosis#without mention of coma	Diabetic:#ketoacidosis#without mention of coma
56	S04E10_4[.2]	preferred	l	With renal complications	With renal complications
57	S04E10_4[.2]	inclusion	lR	Diabetic nephropathy#N08.3	Diabetic nephropathy#N08.3
58	S04E10_4[.2]	inclusion	lR	Intracapillary glomerulonephrosis#N08.3	Intracapillary glomerulonephrosis#N08.3
59	S04E10_4[.2]	inclusion	lR	Kimmelstiel-Wilson syndrome#N08.3	Kimmelstiel-Wilson syndrome#N08.3
60	S04E10_4[.3]	preferred	l	With ophthalmic complications	With ophthalmic complications
61	S04E10_4[.3]	inclusion	FFR	Diabetic:#cataract#H28.0	Diabetic:#cataract#H28.0
62	S04E10_4[.3]	inclusion	FFR	Diabetic:#retinopathy#H36.0	Diabetic:#retinopathy#H36.0
63	S04E10_4[.4]	preferred	l	With neurological complications	With neurological complications
64	S04E10_4[.4]	inclusion	FFR	Diabetic:#amyotrophy#G73.0	Diabetic:#amyotrophy#G73.0
65	S04E10_4[.4]	inclusion	FFR	Diabetic:#autonomic neuropathy#G99.0	Diabetic:#autonomic neuropathy#G99.0
66	S04E10_4[.4]	inclusion	FFR	Diabetic:#mononeuropathy#G59.0	Diabetic:#mononeuropathy#G59.0
67	S04E10_4[.4]	inclusion	FFRFR	Diabetic:#polyneuropathy#G63.2#autonomic#G99.0	Diabetic:#polyneuropathy#G63.2#autonomic#G99.0
68	S04E10_4[.5]	preferred	l	With peripheral circulatory complications	With peripheral circulatory complications
69	S04E10_4[.5]	inclusion	FF	Diabetic:#gangrene	Diabetic:#gangrene
70	S04E10_4[.5]	inclusion	FFR	Diabetic:#peripheral angiopathy#I79.2	Diabetic:#peripheral angiopathy#I79.2
71	S04E10_4[.5]	inclusion	FF	Diabetic:#ulcer	Diabetic:#ulcer
72	S04E10_4[.6]	preferred	l	With other specified complications	With other specified complications
73	S04E10_4[.6]	inclusion	FR	Diabetic arthropathy#M14.2	Diabetic arthropathy#M14.2
74	S04E10_4[.6]	inclusion	FR	Neuropathic diabetic arthropathy#M14.6	Neuropathic diabetic arthropathy#M14.6
75	S04E10_4[.7]	preferred	l	With multiple complications	With multiple complications
76	S04E10_4[.8]	preferred	l	With unspecified complications	With unspecified complications
77	S04E10_4[.9]	preferred	l	Without complications	Without complications
78	S05F10_4[.0]	preferred	l	Acute intoxication	Acute intoxication
79	S05F10_4[.0]	definition	P	A condition that follows the administration of a psychoactive substance resulting in disturbances in level of consciousness, cognition, perception, affect or behaviour, or other psycho-physiological functions and responses. The disturbances are directly related to the acute pharmacological effects of the substance and resolve with time, with complete recovery, except where tissue damage or other complications have arisen. Complications may include trauma, inhalation of vomitus, delirium, coma, convulsions, and other medical complications. The nature of these complications depends on the pharmacological class of substance and mode of administration.	A condition that follows the administration of a psychoactive substance resulting in disturbances in level of consciousness, cognition, perception, affect or behaviour, or other psycho-physiological functions and responses. The disturbances are directly related to the acute pharmacological effects of the substance and resolve with time, with complete recovery, except where tissue damage or other complications have arisen. Complications may include trauma, inhalation of vomitus, delirium, coma, convulsions, and other medical complications. The nature of these complications depends on the pharmacological class of substance and mode of administration.
80	S05F10_4[.0]	inclusion	l	Acute drunkenness (in alcoholism)	Acute drunkenness (in alcoholism)
81	S05F10_4[.0]	inclusion	l	"Bad trips" (drugs)	"Bad trips" (drugs)
82	S05F10_4[.0]	inclusion	l	Drunkenness NOS	Drunkenness NOS
83	S05F10_4[.0]	inclusion	l	Pathological intoxication	Pathological intoxication
84	S05F10_4[.0]	inclusion	l	Trance and possession disorders in psychoactive substance intoxication	Trance and possession disorders in psychoactive substance intoxication
85	S05F10_4[.0]	exclusion	lR	intoxication meaning poisoning#T36-T50	intoxication meaning poisoning#T36-T50
86	S05F10_4[.1]	preferred	l	Harmful use	Harmful use
87	S05F10_4[.1]	definition	P	A pattern of psychoactive substance use that is causing damage to health. The damage may be physical (as in cases of hepatitis from the self-administration of injected psychoactive substances) or mental (e.g. episodes of depressive disorder secondary to heavy consumption of alcohol).	A pattern of psychoactive substance use that is causing damage to health. The damage may be physical (as in cases of hepatitis from the self-administration of injected psychoactive substances) or mental (e.g. episodes of depressive disorder secondary to heavy consumption of alcohol).
88	S05F10_4[.1]	inclusion	l	Psychoactive substance abuse	Psychoactive substance abuse
89	S05F10_4[.2]	preferred	l	Dependence syndrome	Dependence syndrome
90	S05F10_4[.2]	definition	PP	A cluster of behavioural, cognitive, and physiological phenomena that develop after repeated substance use and that typically include a strong desire to take the drug, difficulties in controlling its use, persisting in its use despite harmful consequences, a higher priority given to drug use than to other activities and obligations, increased tolerance, and sometimes a physical withdrawal state.#The dependence syndrome may be present for a specific psychoactive substance (e.g. tobacco, alcohol, or diazepam), for a class of substances (e.g. opioid drugs), or for a wider range of pharmacologically different psychoactive substances.	A cluster of behavioural, cognitive, and physiological phenomena that develop after repeated substance use and that typically include a strong desire to take the drug, difficulties in controlling its use, persisting in its use despite harmful consequences, a higher priority given to drug use than to other activities and obligations, increased tolerance, and sometimes a physical withdrawal state.#The dependence syndrome may be present for a specific psychoactive substance (e.g. tobacco, alcohol, or diazepam), for a class of substances (e.g. opioid drugs), or for a wider range of pharmacologically different psychoactive substances.
91	S05F10_4[.2]	inclusion	l	Chronic alcoholism	Chronic alcoholism
92	S05F10_4[.2]	inclusion	l	Dipsomania	Dipsomania
93	S05F10_4[.2]	inclusion	l	Drug addiction	Drug addiction
94	S05F10_4[.3]	preferred	l	Withdrawal state	Withdrawal state
95	S05F10_4[.3]	definition	P	A group of symptoms of variable clustering and severity occurring on absolute or relative withdrawal of a psychoactive substance after persistent use of that substance. The onset and course of the withdrawal state are time-limited and are related to the type of psychoactive substance and dose being used immediately before cessation or reduction of use. The withdrawal state may be complicated by convulsions.	A group of symptoms of variable clustering and severity occurring on absolute or relative withdrawal of a psychoactive substance after persistent use of that substance. The onset and course of the withdrawal state are time-limited and are related to the type of psychoactive substance and dose being used immediately before cessation or reduction of use. The withdrawal state may be complicated by convulsions.
96	S05F10_4[.4]	preferred	l	Withdrawal state with delirium	Withdrawal state with delirium
97	S05F10_4[.4]	definition	P	A condition where the withdrawal state as defined in the common fourth character .3 is complicated by delirium as defined in F05.-. Convulsions may also occur. When organic factors are also considered to play a role in the etiology, the condition should be classified to F05.8.	A condition where the withdrawal state as defined in the common fourth character .3 is complicated by delirium as defined in F05.-. Convulsions may also occur. When organic factors are also considered to play a role in the etiology, the condition should be classified to F05.8.
98	S05F10_4[.4]	inclusion	l	Delirium tremens (alcohol-induced)	Delirium tremens (alcohol-induced)
99	S05F10_4[.5]	preferred	l	Psychotic disorder	Psychotic disorder
100	S05F10_4[.5]	definition	P	A cluster of psychotic phenomena that occur during or following psychoactive substance use but that are not explained on the basis of acute intoxication alone and do not form part of a withdrawal state. The disorder is characterized by hallucinations (typically auditory, but often in more than one sensory modality), perceptual distortions, delusions (often of a paranoid or persecutory nature), psychomotor disturbances (excitement or stupor), and an abnormal affect, which may range from intense fear to ecstasy. The sensorium is usually clear but some degree of clouding of consciousness, though not severe confusion, may be present.	A cluster of psychotic phenomena that occur during or following psychoactive substance use but that are not explained on the basis of acute intoxication alone and do not form part of a withdrawal state. The disorder is characterized by hallucinations (typically auditory, but often in more than one sensory modality), perceptual distortions, delusions (often of a paranoid or persecutory nature), psychomotor disturbances (excitement or stupor), and an abnormal affect, which may range from intense fear to ecstasy. The sensorium is usually clear but some degree of clouding of consciousness, though not severe confusion, may be present.
101	S05F10_4[.5]	inclusion	FF	Alcoholic:#hallucinosis	Alcoholic:#hallucinosis
102	S05F10_4[.5]	inclusion	FF	Alcoholic:#jealousy	Alcoholic:#jealousy
103	S05F10_4[.5]	inclusion	FF	Alcoholic:#paranoia	Alcoholic:#paranoia
104	S05F10_4[.5]	inclusion	FF	Alcoholic:#psychosis NOS	Alcoholic:#psychosis NOS
105	S05F10_4[.5]	exclusion	lR	alcohol- or other psychoactive substance-induced residual and late-onset psychotic disorder#F10-F19 with common fourth character .7	alcohol- or other psychoactive substance-induced residual and late-onset psychotic disorder#F10-F19 with common fourth character .7
106	S05F10_4[.6]	preferred	l	Amnesic syndrome	Amnesic syndrome
107	S05F10_4[.6]	definition	P	A syndrome associated with chronic prominent impairment of recent and remote memory. Immediate recall is usually preserved and recent memory is characteristically more disturbed than remote memory. Disturbances of time sense and ordering of events are usually evident, as are difficulties in learning new material. Confabulation may be marked but is not invariably present. Other cognitive functions are usually relatively well preserved and amnesic defects are out of proportion to other disturbances.	A syndrome associated with chronic prominent impairment of recent and remote memory. Immediate recall is usually preserved and recent memory is characteristically more disturbed than remote memory. Disturbances of time sense and ordering of events are usually evident, as are difficulties in learning new material. Confabulation may be marked but is not invariably present. Other cognitive functions are usually relatively well preserved and amnesic defects are out of proportion to other disturbances.
108	S05F10_4[.6]	inclusion	l	Amnestic disorder, alcohol- or drug-induced	Amnestic disorder, alcohol- or drug-induced
109	S05F10_4[.6]	inclusion	l	Korsakov psychosis or syndrome, alcohol- or other psychoactive substance-induced or unspecified	Korsakov psychosis or syndrome, alcohol- or other psychoactive substance-induced or unspecified
110	S05F10_4[.6]	inclusion	lRRl	Use additional code, #E51.2#G32.8#, if desired, when associated with Wernicke’s disease or syndrome.	Use additional code, #E51.2#G32.8#, if desired, when associated with Wernicke’s disease or syndrome.
111	S05F10_4[.6]	exclusion	lR	nonalcoholic Korsakov psychosis or syndrome#F04	nonalcoholic Korsakov psychosis or syndrome#F04
112	S05F10_4[.7]	preferred	l	Residual and late-onset psychotic disorder	Residual and late-onset psychotic disorder
113	S05F10_4[.7]	definition	P	A disorder in which alcohol- or psychoactive substance-induced changes of cognition, affect, personality, or behaviour persist beyond the period during which a direct psychoactive substance-related effect might reasonably be assumed to be operating. Onset of the disorder should be directly related to the use of the psychoactive substance. Cases in which initial onset of the state occurs later than episode(s) of such substance use should be coded here only where clear and strong evidence is available to attribute the state to the residual effect of the psychoactive substance. Flashbacks may be distinguished from psychotic state partly by their episodic nature, frequently of very short duration, and by their duplication of previous alcohol- or other psychoactive substance-related experiences.	A disorder in which alcohol- or psychoactive substance-induced changes of cognition, affect, personality, or behaviour persist beyond the period during which a direct psychoactive substance-related effect might reasonably be assumed to be operating. Onset of the disorder should be directly related to the use of the psychoactive substance. Cases in which initial onset of the state occurs later than episode(s) of such substance use should be coded here only where clear and strong evidence is available to attribute the state to the residual effect of the psychoactive substance. Flashbacks may be distinguished from psychotic state partly by their episodic nature, frequently of very short duration, and by their duplication of previous alcohol- or other psychoactive substance-related experiences.
114	S05F10_4[.7]	inclusion	l	Alcoholic dementia NOS	Alcoholic dementia NOS
115	S05F10_4[.7]	inclusion	l	Chronic alcoholic brain syndrome	Chronic alcoholic brain syndrome
116	S05F10_4[.7]	inclusion	l	Dementia and other milder forms of persisting impairment of cognitive functions	Dementia and other milder forms of persisting impairment of cognitive functions
117	S05F10_4[.7]	inclusion	l	Flashbacks	Flashbacks
118	S05F10_4[.7]	inclusion	l	Late-onset psychoactive substance-induced psychotic disorder	Late-onset psychoactive substance-induced psychotic disorder
119	S05F10_4[.7]	inclusion	l	Posthallucinogen perception disorder	Posthallucinogen perception disorder
120	S05F10_4[.7]	inclusion	FF	Residual:#affective disorder	Residual:#affective disorder
121	S05F10_4[.7]	inclusion	FF	Residual:#disorder of personality and behaviour	Residual:#disorder of personality and behaviour
122	S05F10_4[.7]	exclusion	FFR	alcohol- or psychoactive substance-induced:#Korsakov syndrome#F10-F19 with common fourth character .6	alcohol- or psychoactive substance-induced:#Korsakov syndrome#F10-F19 with common fourth character .6
123	S05F10_4[.7]	exclusion	FFR	alcohol- or psychoactive substance-induced:#psychotic state#F10-F19 with common fourth character .5	alcohol- or psychoactive substance-induced:#psychotic state#F10-F19 with common fourth character .5
124	S05F10_4[.8]	preferred	l	Other mental and behavioural disorders	Other mental and behavioural disorders
125	S05F10_4[.9]	preferred	l	Unspecified mental and behavioural disorder	Unspecified mental and behavioural disorder
126	S05F70_4[.0]	preferred	l	With the statement of no, or minimal, impairment of behaviour	With the statement of no, or minimal, impairment of behaviour
127	S05F70_4[.1]	preferred	l	Significant impairment of behaviour requiring attention or treatment	Significant impairment of behaviour requiring attention or treatment
128	S05F70_4[.8]	preferred	l	Other impairments of behaviour	Other impairments of behaviour
129	S05F70_4[.9]	preferred	l	Without mention of impairment of behaviour	Without mention of impairment of behaviour
130	S11K25_4[.0]	preferred	l	Acute with haemorrhage	Acute with haemorrhage
131	S11K25_4[.1]	preferred	l	Acute with perforation	Acute with perforation
132	S11K25_4[.2]	preferred	l	Acute with both haemorrhage and perforation	Acute with both haemorrhage and perforation
133	S11K25_4[.3]	preferred	l	Acute without haemorrhage or perforation	Acute without haemorrhage or perforation
134	S11K25_4[.4]	preferred	l	Chronic or unspecified with haemorrhage	Chronic or unspecified with haemorrhage
135	S11K25_4[.5]	preferred	l	Chronic or unspecified with perforation	Chronic or unspecified with perforation
136	S11K25_4[.6]	preferred	l	Chronic or unspecified with both haemorrhage and perforation	Chronic or unspecified with both haemorrhage and perforation
137	S11K25_4[.7]	preferred	l	Chronic without haemorrhage or perforation	Chronic without haemorrhage or perforation
138	S11K25_4[.9]	preferred	l	Unspecified as acute or chronic, without haemorrhage or perforation	Unspecified as acute or chronic, without haemorrhage or perforation
139	S13M00_5[0]	preferred	l	Multiple sites	Multiple sites
140	S13M00_5[1]	preferred	l	Shoulder region	Shoulder region
141	S13M00_5[1]	inclusion	l	clavicle	clavicle
142	S13M00_5[1]	inclusion	l	scapula	scapula
143	S13M00_5[1]	inclusion	FF	acromioclavicular#joints	acromioclavicular#joints
144	S13M00_5[1]	inclusion	FF	glenohumeral#joints	glenohumeral#joints
145	S13M00_5[1]	inclusion	FF	sternoclavicular#joints	sternoclavicular#joints
146	S13M00_5[2]	preferred	l	Upper arm	Upper arm
147	S13M00_5[2]	inclusion	l	humerus	humerus
148	S13M00_5[2]	inclusion	l	elbow joint	elbow joint
149	S13M00_5[3]	preferred	l	Forearm	Forearm
150	S13M00_5[3]	inclusion	l	radius	radius
151	S13M00_5[3]	inclusion	l	ulna	ulna
152	S13M00_5[3]	inclusion	l	wrist joint	wrist joint
153	S13M00_5[4]	preferred	l	Hand	Hand
154	S13M00_5[4]	inclusion	l	carpus	carpus
155	S13M00_5[4]	inclusion	l	fingers	fingers
156	S13M00_5[4]	inclusion	l	metacarpus	metacarpus
157	S13M00_5[4]	inclusion	l	joints between these bones	joints between these bones
158	S13M00_5[5]	preferred	l	Pelvic region and thigh	Pelvic region and thigh
159	S13M00_5[5]	inclusion	l	buttock	buttock
160	S13M00_5[5]	inclusion	l	femur	femur
161	S13M00_5[5]	inclusion	l	pelvis	pelvis
162	S13M00_5[5]	inclusion	l	hip (joint)	hip (joint)
163	S13M00_5[5]	inclusion	l	sacroiliac joint	sacroiliac joint
164	S13M00_5[6]	preferred	l	Lower leg	Lower leg
165	S13M00_5[6]	inclusion	l	fibula	fibula
166	S13M00_5[6]	inclusion	l	knee joint	knee joint
167	S13M00_5[6]	inclusion	l	tibia	tibia
168	S13M00_5[7]	preferred	l	Ankle and foot	Ankle and foot
169	S13M00_5[7]	inclusion	l	metatarsus	metatarsus
170	S13M00_5[7]	inclusion	l	tarsus	tarsus
171	S13M00_5[7]	inclusion	l	toes	toes
172	S13M00_5[7]	inclusion	l	ankle joint	ankle joint
173	S13M00_5[7]	inclusion	l	other joints in foot	other joints in foot
174	S13M00_5[8]	preferred	l	Other	Other
175	S13M00_5[8]	inclusion	l	head	head
176	S13M00_5[8]	inclusion	l	neck	neck
177	S13M00_5[8]	inclusion	l	ribs	ribs
178	S13M00_5[8]	inclusion	l	skull	skull
179	S13M00_5[8]	inclusion	l	trunk	trunk
180	S13M00_5[8]	inclusion	l	vertebral column	vertebral column
181	S13M00_5[9]	preferred	l	Site unspecified	Site unspecified
182	S13M23_5[0]	preferred	l	Multiple sites	Multiple sites
183	S13M23_5[1]	preferred	l	Anterior cruciate ligament or Anterior horn of medial meniscus	Anterior cruciate ligament or Anterior horn of medial meniscus
184	S13M23_5[2]	preferred	l	Posterior cruciate ligament or Posterior horn of medial meniscus	Posterior cruciate ligament or Posterior horn of medial meniscus
